-4.530141353607177734e-01,-1.934966444969177246e-01,-4.848578870296478271e-01,-1.457845270633697510e-01,1.226068809628486633e-01,1.415071934461593628e-01,-2.326164245605468750e-01,9.498554468154907227e-02,-3.156967461109161377e-01,-1.650769114494323730e-01,4.120827466249465942e-02,-4.382987618446350098e-01,1.268707215785980225e-01,4.522975981235504150e-01,-9.970411658287048340e-03,2.191698700189590454e-01,-2.520151436328887939e-01,-2.489524036645889282e-01,1.603133231401443481e-01,2.277508378028869629e-02,1.771603673696517944e-01,-1.408345550298690796e-01,-7.691171169281005859e-01,8.004982024431228638e-02,5.024185776710510254e-01,-1.197127848863601685e-01,3.656989932060241699e-01,3.356580138206481934e-01,-5.161339640617370605e-01,-2.869273126125335693e-01
-2.379733175039291382e-01,-3.854566216468811035e-01,2.254659384489059448e-01,-5.705978721380233765e-02,-4.045886099338531494e-01,-4.211938381195068359e-02,2.491918653249740601e-01,6.460696458816528320e-01,-3.592463731765747070e-01,1.844367682933807373e-01,5.522296205163002014e-02,-3.809850513935089111e-01,-1.737064868211746216e-01,3.191338777542114258e-01,-7.781087756156921387e-01,4.875178039073944092e-01,7.914794087409973145e-01,-2.489265650510787964e-01,2.263415306806564331e-01,-2.147140949964523315e-01,1.356262862682342529e-01,-1.138737276196479797e-01,1.841556876897811890e-01,1.429158449172973633e-01,8.433838188648223877e-02,5.353632569313049316e-01,-2.846435606479644775e-01,1.960595548152923584e-01,-1.485873907804489136e-01,-6.126108765602111816e-01
1.929209083318710327e-01,-6.929293274879455566e-02,6.639840006828308105e-01,-1.859338432550430298e-01,-2.294015437364578247e-01,-3.003775477409362793e-01,-2.182948961853981018e-02,6.532645225524902344e-01,-3.668407499790191650e-01,8.024476468563079834e-02,-1.568581163883209229e-01,-2.069624066352844238e-01,-1.427652239799499512e-01,7.738251984119415283e-02,-3.952900469303131104e-01,3.103348314762115479e-01,5.324329808354377747e-02,-9.573528915643692017e-02,6.636846065521240234e-02,2.349505275487899780e-01,8.105584979057312012e-02,5.996803045272827148e-01,-1.800053566694259644e-01,-2.378380745649337769e-01,-2.830550074577331543e-01,-5.658420324325561523e-01,-6.160581111907958984e-01,-9.696608036756515503e-02,5.409303307533264160e-02,-3.679514825344085693e-01
1.513090252876281738e+00,1.198201030492782593e-01,3.967572152614593506e-01,3.108419477939605713e-01,-2.465209811925888062e-01,5.568712353706359863e-01,-4.934953451156616211e-01,9.837509393692016602e-01,4.469759762287139893e-01,8.486791849136352539e-01,2.147175669670104980e-01,2.269525378942489624e-01,3.248246610164642334e-01,7.621105760335922241e-02,9.400989860296249390e-02,3.437332212924957275e-01,-5.884366035461425781e-01,-5.914198756217956543e-01,-3.583799600601196289e-01,1.658375142142176628e-03,-9.886740446090698242e-01,4.920422658324241638e-02,-7.370385527610778809e-01,5.212472379207611084e-02,-4.456783086061477661e-02,-2.269673720002174377e-02,5.661609768867492676e-01,-1.054628133773803711e+00,-2.723912298679351807e-01,1.988229751586914062e-01
3.188186883926391602e-01,-6.894445419311523438e-02,5.259959101676940918e-01,-7.826347351074218750e-01,-1.206848099827766418e-01,3.033137917518615723e-01,-8.655365556478500366e-03,5.854430794715881348e-02,1.379974279552698135e-02,-5.112682580947875977e-01,-3.955983519554138184e-01,-2.903935909271240234e-01,-2.692167162895202637e-01,-1.628476083278656006e-01,4.939253330230712891e-01,-3.952033817768096924e-01,-4.990077018737792969e-01,-1.066431328654289246e-01,-7.452963590621948242e-01,-4.979133903980255127e-01,3.108888268470764160e-01,1.877605617046356201e-01,1.194730922579765320e-01,3.876962959766387939e-01,-2.285939455032348633e-01,-1.426069438457489014e-01,1.560773700475692749e-01,-1.323357671499252319e-01,1.376211941242218018e-01,1.192254349589347839e-01
-1.854942440986633301e-01,1.513011455535888672e-01,-5.638397336006164551e-01,1.070649027824401855e-01,4.884831905364990234e-01,3.176336586475372314e-01,-1.728920489549636841e-01,-3.365186154842376709e-01,-3.955918252468109131e-01,-1.609377712011337280e-01,2.858422994613647461e-01,-3.729993104934692383e-01,-2.055908590555191040e-01,2.598093152046203613e-01,-5.551378801465034485e-02,1.313072144985198975e-01,-1.302638649940490723e-01,-1.080294847488403320e-01,8.790964633226394653e-02,-3.066796958446502686e-01,-5.548135638236999512e-01,-5.962941050529479980e-01,5.698076486587524414e-01,2.048867791891098022e-01,4.788944125175476074e-01,-1.223203763365745544e-01,5.273289680480957031e-01,1.244474351406097412e-01,-1.205685585737228394e-01,-5.615580081939697266e-01
-4.636730849742889404e-01,8.178387582302093506e-02,-7.089116573333740234e-01,-1.017619296908378601e-01,2.405562847852706909e-01,1.494638472795486450e-01,-4.359915852546691895e-02,-1.759370267391204834e-01,1.914054453372955322e-01,-2.422073669731616974e-02,-8.025657534599304199e-01,8.807723224163055420e-02,9.448499185964465141e-04,1.655007898807525635e-01,-7.526704668998718262e-02,1.463417410850524902e-01,-1.514136791229248047e-01,2.103421092033386230e-01,3.532794415950775146e-01,5.318370461463928223e-01,1.630996763706207275e-01,-6.976782679557800293e-01,-9.755006432533264160e-02,-2.910754680633544922e-01,2.388689965009689331e-01,5.308803915977478027e-01,-1.773230135440826416e-01,5.276853442192077637e-01,-7.309348583221435547e-01,8.423189073801040649e-02
2.375834584236145020e-01,-2.115153521299362183e-01,-9.565376639366149902e-01,6.548909544944763184e-01,-6.473705917596817017e-02,-1.443761736154556274e-01,6.494486704468727112e-03,-5.555166676640510559e-02,-2.742595970630645752e-01,-4.970956146717071533e-01,1.940003037452697754e-01,2.430021166801452637e-01,-1.031845435500144958e-01,1.761558204889297485e-01,4.785006120800971985e-02,2.352554351091384888e-01,4.084446728229522705e-01,1.820530444383621216e-01,-3.110384643077850342e-01,-2.445576936006546021e-01,2.668537897989153862e-03,-7.611273527145385742e-01,6.825352311134338379e-01,-3.229779899120330811e-01,-5.311515554785728455e-02,7.667399048805236816e-01,-4.746307730674743652e-01,5.678402185440063477e-01,1.152875646948814392e-01,-6.103057861328125000e-01
-2.272033318877220154e-02,-7.726686447858810425e-02,-1.319796033203601837e-02,-3.334029018878936768e-01,-3.080554902553558350e-01,-3.212951123714447021e-01,1.380183249711990356e-01,1.120468154549598694e-01,4.621818661689758301e-01,1.421798169612884521e-01,-9.731017053127288818e-03,-4.220017418265342712e-02,3.792854249477386475e-01,-3.682050704956054688e-01,1.983463019132614136e-01,2.869625091552734375e-01,3.951061964035034180e-01,-5.633394420146942139e-02,-1.139774546027183533e-02,1.424382776021957397e-01,6.726413369178771973e-01,1.838071495294570923e-01,-1.346600294113159180e+00,-1.458238363265991211e-01,-1.185373738408088684e-01,-2.453887462615966797e-01,4.534443616867065430e-01,5.413716286420822144e-02,-6.548441648483276367e-01,-2.219553142786026001e-01
-2.562845349311828613e-01,-5.544594526290893555e-01,3.589169820770621300e-03,-5.345426201820373535e-01,-1.849252581596374512e-01,2.610406577587127686e-01,-3.968886733055114746e-01,4.771153330802917480e-01,2.103132605552673340e-01,-2.832007408142089844e-01,-1.231806352734565735e-01,1.449473947286605835e-01,-1.161271892488002777e-02,4.453418310731649399e-03,-3.722153007984161377e-01,2.033064067363739014e-01,-7.397383451461791992e-01,-1.139343604445457458e-01,-8.637419342994689941e-02,-1.204689890146255493e-01,4.514502286911010742e-01,-5.297090411186218262e-01,-1.015476346015930176e+00,1.247353479266166687e-01,-3.164269924163818359e-01,4.461110532283782959e-01,1.845088303089141846e-01,-2.095581591129302979e-01,-9.491084814071655273e-01,4.722246229648590088e-01
4.520947039127349854e-01,8.418587595224380493e-02,-3.174396157264709473e-01,4.203007090836763382e-03,2.178895324468612671e-01,1.398294717073440552e-01,1.427252143621444702e-01,5.226661637425422668e-02,2.774073183536529541e-01,-1.692977398633956909e-01,-4.178894758224487305e-01,4.015254676342010498e-01,-2.013511508703231812e-01,-6.890845894813537598e-01,-3.586927354335784912e-01,4.645439982414245605e-02,3.893981277942657471e-01,1.303563565015792847e-01,1.565946787595748901e-01,1.975922137498855591e-01,-5.703536272048950195e-01,-4.183157682418823242e-01,9.252529144287109375e-01,-3.936206996440887451e-01,-4.562866389751434326e-01,8.387767076492309570e-01,3.221856951713562012e-01,-2.991801500320434570e-02,-2.525207400321960449e-01,6.037992238998413086e-01
6.856032013893127441e-01,3.842544257640838623e-01,-1.028388023376464844e+00,9.229615926742553711e-01,8.085088133811950684e-01,-3.038294911384582520e-01,4.404266178607940674e-01,1.273887977004051208e-02,8.826699256896972656e-01,5.813199281692504883e-01,-6.885780394077301025e-02,8.918089270591735840e-01,7.989001274108886719e-01,-8.162904977798461914e-01,8.805791847407817841e-03,5.349938273429870605e-01,-4.679284393787384033e-01,-4.256379604339599609e-01,-4.716212749481201172e-01,4.850122928619384766e-01,-4.988723397254943848e-01,-1.507608652114868164e+00,4.406628385186195374e-02,-2.662213146686553955e-01,1.518629211932420731e-02,1.568962037563323975e-01,8.840054273605346680e-01,-2.767983824014663696e-02,-1.067034453153610229e-01,-4.534771442413330078e-01
1.178119853138923645e-01,-1.439364254474639893e-01,-1.306939423084259033e-01,-5.064168572425842285e-01,-2.398052811622619629e-01,9.899280965328216553e-02,2.179920487105846405e-02,5.133655667304992676e-01,-4.171610176563262939e-01,-3.716560304164886475e-01,-2.923273146152496338e-01,-2.163510173559188843e-01,-1.552989780902862549e-01,-5.743998102843761444e-03,-4.425213038921356201e-01,-1.331948935985565186e-01,-5.609243512153625488e-01,-1.468368619680404663e-01,6.622428297996520996e-01,-2.512307763099670410e-01,-4.364019036293029785e-01,-4.422031808644533157e-03,-3.719454407691955566e-01,-3.441818356513977051e-01,4.608410596847534180e-01,4.792989417910575867e-02,1.199041977524757385e-01,-4.949163794517517090e-01,-4.291416406631469727e-01,-1.646392233669757843e-02
6.997354030609130859e-01,-1.562160491943359375e+00,-1.557773351669311523e+00,-2.548519670963287354e-01,-3.269244730472564697e-01,4.410999119281768799e-01,-2.287083715200424194e-01,-4.763106703758239746e-01,7.952315360307693481e-02,-9.910171478986740112e-02,3.775169551372528076e-01,5.208390951156616211e-01,1.658915758132934570e+00,-9.028788655996322632e-02,3.365709185600280762e-01,3.515797257423400879e-01,-4.148149788379669189e-01,3.766838610172271729e-01,-1.372069567441940308e-01,-1.189158201217651367e+00,5.666067004203796387e-01,-2.573518641293048859e-02,-4.523590207099914551e-01,2.523406744003295898e-01,-9.235594868659973145e-01,1.482812881469726562e+00,-4.424604028463363647e-02,7.446294426918029785e-01,-7.691633105278015137e-01,-6.607012748718261719e-01
1.902398467063903809e-01,9.835149347782135010e-02,-3.088417351245880127e-01,1.144522547721862793e+00,-5.560830235481262207e-01,1.652487665414810181e-01,-1.268508791923522949e+00,2.817079722881317139e-01,-5.671274065971374512e-01,6.716243624687194824e-01,8.921400308609008789e-01,-4.449881613254547119e-02,7.156926207244396210e-03,1.038007616996765137e+00,-9.352729916572570801e-01,-1.572150290012359619e-01,5.239330977201461792e-02,-1.913912966847419739e-02,-3.254167735576629639e-01,-2.672843337059020996e-01,-1.593905538320541382e-01,-1.756425499916076660e-01,7.084980607032775879e-01,-9.406303167343139648e-01,2.277029305696487427e-02,3.804055452346801758e-01,-8.352623581886291504e-01,-1.232160091400146484e+00,2.155526131391525269e-01,1.723036408424377441e+00
-1.802086383104324341e-01,3.691009804606437683e-02,-4.570784270763397217e-01,3.417797982692718506e-01,1.013021945953369141e+00,1.516021937131881714e-01,3.626163005828857422e-01,1.267047375440597534e-01,4.827851355075836182e-01,-9.482603520154953003e-02,-2.885133624076843262e-01,-1.180833354592323303e-01,-9.483128786087036133e-02,-5.086285471916198730e-01,2.893824279308319092e-01,4.786140918731689453e-01,-4.648789763450622559e-02,-3.763994574546813965e-02,2.932756245136260986e-01,3.677207231521606445e-01,1.244984008371829987e-02,-6.715028882026672363e-01,1.172988653182983398e+00,-2.817310765385627747e-02,2.245372906327247620e-02,-1.728454381227493286e-01,3.746049106121063232e-01,1.491209957748651505e-02,3.626106381416320801e-01,-3.392558097839355469e-01
-3.423898816108703613e-01,-6.150926947593688965e-01,-4.538427665829658508e-02,-4.478948712348937988e-01,-4.477675259113311768e-01,-1.889985799789428711e-01,-1.458097398281097412e-01,5.578411221504211426e-01,3.307348489761352539e-01,6.012110710144042969e-01,1.437996327877044678e-01,-8.366168290376663208e-02,2.968668043613433838e-01,-2.876641601324081421e-02,-5.803696438670158386e-02,4.369091766420751810e-05,-2.452158480882644653e-01,-1.420523822307586670e-01,1.331633180379867554e-01,-3.401197195053100586e-01,5.550606250762939453e-01,-9.907112270593643188e-02,-2.105601787567138672e+00,3.029044270515441895e-01,-2.205520123243331909e-01,7.126941680908203125e-01,4.596241563558578491e-02,3.213297724723815918e-01,-7.265807986259460449e-01,-4.799693822860717773e-01
